,date,clientId,deviceCategory,browser,browserVersion,sessions,transactions,transactionRevenue
1040,2020-01-15,1610188639.1579128423,mobile,Safari,13.0.4,1,0,0
1041,2020-01-15,1628853803.1579086865,mobile,Safari,13.0.4,1,0,0
1042,2020-01-15,1683610099.1579085263,mobile,Chrome,79.0.3945.116,1,0,0
1043,2020-01-15,1688344390.1579127307,desktop,Firefox,72.0,1,0,0
1044,2020-01-15,1701846684.1579127847,mobile,Safari,12.1.2,1,0,0
1045,2020-01-15,1776544853.1579077618,desktop,Safari,13.0.4,1,0,0
1046,2020-01-15,1822191034.1579126610,mobile,Android Webview,79.0.3945.116,1,0,0
1047,2020-01-15,1868484845.1579053908,mobile,Chrome,79.0.3945.116,1,0,0
1048,2020-01-15,1946186472.1579111197,mobile,Safari,13.0.4,1,0,0
1049,2020-01-15,195076429.1579059295,mobile,Chrome,79.0.3945.93,1,0,0
1050,2020-01-15,2021657198.1579126978,mobile,Samsung Internet,10.2,1,0,0
1051,2020-01-15,2129039551.1579130342,mobile,Safari (in-app),(not set),1,0,0
1052,2020-01-15,241246929.1579129377,mobile,Chrome,79.0.3945.116,1,0,0
1053,2020-01-15,242475202.1579052991,mobile,Chrome,78.0.3904.108,1,0,0
1054,2020-01-15,283169478.1579060659,mobile,Safari,13.0.4,1,0,0
1055,2020-01-15,286703785.1579127808,mobile,Android Webview,79.0.3945.116,1,0,0
1056,2020-01-15,326745573.1579121459,tablet,Safari,12.1.2,1,0,0
1057,2020-01-15,406141748.1579126622,mobile,Android Webview,79.0.3945.116,1,0,0
1058,2020-01-15,458288942.1579098398,desktop,Chrome,79.0.3945.117,1,0,0
1059,2020-01-15,458596456.1579056973,mobile,Safari,12.1.2,1,0,0
1060,2020-01-15,499921898.1579127334,mobile,Chrome,79.0.3945.116,1,0,0
1061,2020-01-15,574338451.1579079524,mobile,Safari,13.0.4,1,0,0
1062,2020-01-15,616597227.1579126681,mobile,Safari,13.0.4,1,0,0
1063,2020-01-15,639343240.1579092530,desktop,Chrome,79.0.3945.86,1,0,0
1064,2020-01-15,651434251.1579130284,mobile,Safari (in-app),(not set),1,0,0
1065,2020-01-15,674383388.1579121306,mobile,Chrome,79.0.3945.116,1,0,0
1066,2020-01-15,684214230.1579102096,mobile,Chrome,79.0.3945.93,1,0,0
1067,2020-01-15,718592587.1579006669,desktop,Chrome,79.0.3945.117,1,0,0
1068,2020-01-15,796013008.1576672625,desktop,Firefox,72.0,1,1,109.49
1069,2020-01-15,834720317.1579057053,mobile,Samsung Internet,10.2,1,0,0
1070,2020-01-15,86720488.1579120015,mobile,Safari,604.1,1,0,0
1071,2020-01-15,908415398.1579127020,tablet,Safari (in-app),(not set),1,0,0
1072,2020-01-15,944182320.1579085443,tablet,Chrome,79.0.3945.116,1,0,0
1073,2020-01-15,946689622.1579128438,mobile,Safari (in-app),(not set),1,0,0
1074,2020-01-15,96608467.1579120404,desktop,Chrome,79.0.3945.88,1,0,0
1075,2020-01-16,1033140701.1579179683,desktop,Chrome,79.0.3945.117,1,0,0
1076,2020-01-16,1045085737.1579203573,desktop,Edge,18.18363,1,0,0
1077,2020-01-16,1057261559.1579177008,desktop,Chrome,79.0.3945.117,1,0,0
1078,2020-01-16,1082595337.1579183351,desktop,Chrome,79.0.3945.117,1,0,0
1079,2020-01-16,1084611590.1579141480,mobile,Chrome,79.0.3945.116,1,0,0
1080,2020-01-16,1309662617.1579139155,mobile,Safari,12.1.2,2,0,0
1081,2020-01-16,1333884933.1579194154,mobile,Chrome,65.0.3325.109,1,0,0
1082,2020-01-16,1345879046.1579186017,desktop,Firefox,72.0,1,0,0
1083,2020-01-16,1360571755.1578353952,desktop,Safari,13.0.4,1,0,0
1084,2020-01-16,1383981114.1579177065,mobile,Safari,13.0.4,2,0,0
1085,2020-01-16,1387736200.1579184203,desktop,Safari,13.0.4,1,0,0
1086,2020-01-16,1449365727.1579207875,desktop,Edge,18.18362,1,0,0
1087,2020-01-16,1517638228.1579199597,desktop,Chrome,78.0.3904.108,1,0,0
1088,2020-01-16,1522953471.1579199419,mobile,Chrome,79.0.3945.116,1,0,0
1089,2020-01-16,1609793272.1579194576,desktop,Safari,12.1.1,1,1,44.99
1090,2020-01-16,1614557389.1579217264,mobile,Chrome,79.0.3945.116,1,0,0
1091,2020-01-16,161611500.1579177754,desktop,Chrome,79.0.3945.117,1,0,0
1092,2020-01-16,1647022242.1579138054,mobile,Chrome,79.0.3945.116,1,0,0
1093,2020-01-16,1680009258.1579210663,mobile,Chrome,79.0.3945.116,1,0,0
1094,2020-01-16,1697065950.1579212799,tablet,Safari,12.1.2,1,0,0
1095,2020-01-16,1699807988.1579141202,mobile,Safari,13.0.4,2,0,0
1096,2020-01-16,1701846684.1579127847,mobile,Safari,12.1.2,1,0,0
1097,2020-01-16,1719543083.1579184548,mobile,Firefox,68.0,1,0,0
1098,2020-01-16,18027841.1579155506,mobile,Safari,12.1.2,1,0,0
1099,2020-01-16,181770917.1579187739,desktop,Chrome,79.0.3945.117,1,0,0
1100,2020-01-16,1863971234.1578730828,desktop,Internet Explorer,11.0,1,0,0
1101,2020-01-16,1927926985.1579157437,mobile,Safari,605.1,1,0,0
1102,2020-01-16,1932909150.1579141470,desktop,Chrome,79.0.3945.117,1,0,0
1103,2020-01-16,2055238323.1579205272,mobile,Safari,13.0.4,1,0,0
1104,2020-01-16,2070519319.1579201407,mobile,Safari,604.1,1,0,0
1105,2020-01-16,2074681534.1579199500,desktop,Chrome,78.0.3904.108,1,0,0
1106,2020-01-16,2078046075.1579155504,mobile,Chrome,79.0.3945.116,1,0,0
1107,2020-01-16,2091881366.1579203039,mobile,Chrome,79.0.3945.116,1,0,0
1108,2020-01-16,2114583890.1579201430,desktop,Chrome,79.0.3945.117,1,0,0
1109,2020-01-16,248465227.1579164775,mobile,Safari,13.0.4,1,0,0
1110,2020-01-16,254076011.1579174167,mobile,Safari,13.0.4,1,0,0
1111,2020-01-16,305264267.1579199571,desktop,Chrome,78.0.3904.108,1,0,0
1112,2020-01-16,345049582.1579169834,mobile,Chrome,79.0.3945.116,1,0,0
1113,2020-01-16,419775045.1579146690,mobile,Chrome,79.0.3945.116,1,0,0
1114,2020-01-16,443223254.1578964056,mobile,Safari,12.1.2,3,0,0
1115,2020-01-16,46005112.1579139037,mobile,Chrome,79.0.3945.116,1,0,0
1116,2020-01-16,496194095.1575973111,desktop,Chrome,55.0.2883.87,1,0,0
1117,2020-01-16,499921898.1579127334,mobile,Chrome,79.0.3945.116,1,0,0
1118,2020-01-16,522976053.1579210205,mobile,Chrome,79.0.3945.116,1,0,0
1119,2020-01-16,538569328.1579142540,desktop,Firefox,72.0,1,0,0
1120,2020-01-16,596282638.1579186608,desktop,Chrome,79.0.3945.117,1,0,0
1121,2020-01-16,627049427.1579191375,mobile,Chrome,79.0.3945.116,1,0,0
1122,2020-01-16,645911495.1579188909,mobile,Safari,13.0.4,1,0,0
1123,2020-01-16,666870052.1579155567,mobile,Chrome,79.0.3945.116,1,0,0
1124,2020-01-16,748971560.1579154685,mobile,Chrome,79.0.3945.116,2,0,0
1125,2020-01-16,76048148.1579199536,desktop,Chrome,78.0.3904.108,1,0,0
1126,2020-01-16,820792406.1579146983,mobile,Chrome,79.0.3945.116,1,0,0
1127,2020-01-16,821668088.1577956635,mobile,Chrome,79.0.3945.116,1,0,0
1128,2020-01-16,832978980.1579191789,desktop,Chrome,79.0.3945.117,1,0,0
1129,2020-01-16,845820394.1579182216,desktop,Firefox,72.0,1,0,0
1130,2020-01-16,882901739.1579159901,mobile,Chrome,79.0.3945.116,1,0,0
1131,2020-01-16,895517331.1579158030,mobile,Safari,11.0,1,0,0
1132,2020-01-16,905889177.1579151215,mobile,Samsung Internet,10.2,1,0,0
1133,2020-01-16,969985994.1579171213,mobile,Chrome,79.0.3945.116,1,0,0
1134,2020-01-16,996656656.1579203322,desktop,Chrome,79.0.3945.79,1,0,0
1135,2020-01-17,1147642791.1579279730,tablet,Safari,10.0,1,0,0
1136,2020-01-17,1155936861.1579273610,mobile,Safari,13.0.4,1,0,0
1137,2020-01-17,1178702464.1579258372,desktop,Chrome,79.0.3945.117,1,0,0
1138,2020-01-17,1190321284.1579290936,mobile,Safari,12.1.2,1,0,0
1139,2020-01-17,1231387802.1579277238,desktop,Internet Explorer,11.0,1,0,0
1140,2020-01-17,1305600777.1579254237,desktop,Chrome,79.0.3945.117,1,0,0
1141,2020-01-17,1342396183.1546852747,mobile,Chrome,79.0.3945.73,2,1,12.49
1142,2020-01-17,1383635532.1579296801,mobile,Safari,13.0.4,1,0,0
1143,2020-01-17,1387027345.1579297417,mobile,Safari,13.0.4,1,0,0
1144,2020-01-17,1396012643.1579299304,mobile,Safari,13.0.4,1,0,0
1145,2020-01-17,1417925428.1579281233,mobile,Samsung Internet,9.4,1,0,0
1146,2020-01-17,1423805758.1579269432,mobile,Safari,604.1,2,0,0
1147,2020-01-17,1427613360.1579273003,desktop,Safari,13.0.4,1,0,0
1148,2020-01-17,1439862469.1579263570,desktop,Safari,13.0.4,2,0,0
1149,2020-01-17,1449691590.1579284028,mobile,Samsung Internet,10.2,1,0,0
1150,2020-01-17,1460624239.1579288591,desktop,Edge,18.18363,1,0,0
1151,2020-01-17,1497685085.1579233110,mobile,Chrome,79.0.3945.116,1,0,0
1152,2020-01-17,1533267954.1579240799,mobile,Safari,13.0.4,1,0,0
1153,2020-01-17,1539019737.1579255964,mobile,Safari,13.0.4,1,1,14.95
1154,2020-01-17,1545538536.1579296859,mobile,Safari,604.1,1,0,0
1155,2020-01-17,1591854209.1579297699,desktop,Safari,13.0.4,1,0,0
1156,2020-01-17,1643026269.1579301025,desktop,Firefox,72.0,1,0,0
1157,2020-01-17,1657029340.1579297296,mobile,Safari,13.0.4,1,0,0
1158,2020-01-17,168557163.1579242037,desktop,Internet Explorer,11.0,1,0,0
1159,2020-01-17,1697065950.1579212799,tablet,Safari,12.1.2,1,0,0
1160,2020-01-17,1721733659.1579242311,mobile,Safari,13.0.4,1,0,0
1161,2020-01-17,1764761970.1579226052,mobile,Samsung Internet,10.2,1,0,0
1162,2020-01-17,1772981495.1579235551,mobile,Samsung Internet,10.2,1,0,0
1163,2020-01-17,1785176889.1579243210,mobile,Safari,13.0.4,1,0,0
1164,2020-01-17,1844661458.1579262652,desktop,Firefox,60.0,1,0,0
1165,2020-01-17,1853869258.1579297839,mobile,Chrome,79.0.3945.116,1,0,0
1166,2020-01-17,1870118300.1579282982,desktop,Chrome,79.0.3945.117,1,0,0
1167,2020-01-17,1887279951.1579274428,mobile,Safari,13.0.4,1,0,0
1168,2020-01-17,1889514080.1579242410,mobile,Chrome,79.0.3945.116,1,0,0
1169,2020-01-17,1913869261.1579298157,mobile,Safari,13.0.4,1,0,0
1170,2020-01-17,1925943608.1579256026,desktop,Internet Explorer,11.0,1,0,0
1171,2020-01-17,1927310554.1579290312,tablet,Safari,12.0,1,0,0
1172,2020-01-17,1943952323.1579260176,mobile,Safari,13.0.4,1,0,0
1173,2020-01-17,195105464.1579286469,mobile,Chrome,79.0.3945.116,1,0,0
1174,2020-01-17,1968088317.1579277702,mobile,Chrome,79.0.3945.116,1,0,0
1175,2020-01-17,2059131371.1579242183,mobile,Chrome,79.0.3945.116,1,0,0
1176,2020-01-17,211268357.1579297302,mobile,Safari,13.0.4,1,0,0
1177,2020-01-17,266737291.1579294793,desktop,Chrome,79.0.3945.117,1,0,0
1178,2020-01-17,268115342.1579259959,mobile,Chrome,79.0.3945.73,1,0,0
1179,2020-01-17,278591498.1579278955,mobile,Chrome,79.0.3945.116,1,0,0
1180,2020-01-17,291198346.1579297393,mobile,Chrome,79.0.3945.116,1,0,0
1181,2020-01-17,381142403.1579249067,mobile,Samsung Internet,10.2,1,0,0
1182,2020-01-17,442741100.1579289018,mobile,Samsung Internet,10.2,1,0,0
1183,2020-01-17,443223254.1578964056,mobile,Safari,12.1.2,1,0,0
1184,2020-01-17,496194095.1575973111,desktop,Chrome,55.0.2883.87,1,0,0
1185,2020-01-17,553581459.1579229623,mobile,Chrome,79.0.3945.116,3,2,46.48
1186,2020-01-17,585975534.1579261401,desktop,Chrome,79.0.3945.88,1,0,0
1187,2020-01-17,601574292.1579233553,mobile,Safari,13.0.4,1,0,0
1188,2020-01-17,607174450.1579288183,mobile,Safari,12.1.2,1,0,0
1189,2020-01-17,64658976.1579298056,mobile,Chrome,79.0.3945.116,1,0,0
1190,2020-01-17,670857613.1579266110,desktop,Safari,13.0.4,1,0,0
1191,2020-01-17,687732871.1579258739,desktop,Chrome,79.0.3945.117,1,0,0
1192,2020-01-17,690759912.1579241002,desktop,Safari,10.0,1,0,0
1193,2020-01-17,759516542.1579276485,mobile,Chrome,79.0.3945.116,1,0,0
1194,2020-01-17,78959224.1578936431,desktop,Safari,13.0.4,1,0,0
1195,2020-01-17,85954843.1579277257,mobile,Safari,13.0.4,1,0,0
1196,2020-01-17,939218058.1579257468,desktop,Firefox,72.0,1,0,0
1197,2020-01-17,943710848.1579287914,mobile,Firefox,68.0,1,0,0
1198,2020-01-17,966982725.1579294703,mobile,Chrome,79.0.3945.116,1,0,0
1199,2020-01-18,1012491174.1579386700,mobile,Safari,13.0.4,1,0,0
1200,2020-01-18,1060655804.1579315706,mobile,Safari,12.1.1,2,0,0
1201,2020-01-18,1062894434.1579353141,desktop,Chrome,79.0.3945.130,1,0,0
1202,2020-01-18,107723998.1579335165,mobile,Chrome,79.0.3945.73,1,0,0
1203,2020-01-18,1082712350.1579381825,tablet,Safari,9.0,1,0,0
1204,2020-01-18,10837430.1579391731,mobile,Safari,13.0.4,1,1,11.99
1205,2020-01-18,1099781331.1579351565,tablet,Chrome,79.0.3945.73,1,0,0
1206,2020-01-18,1115870614.1579331420,mobile,Samsung Internet,11.0,1,0,0
1207,2020-01-18,1120229738.1579339692,mobile,Chrome,79.0.3945.116,1,0,0
1208,2020-01-18,1139774449.1579363663,mobile,Safari,13.0.4,1,0,0
1209,2020-01-18,1182041482.1579341485,desktop,Chrome,79.0.3945.117,1,0,0
1210,2020-01-18,118291846.1579369360,mobile,Safari,13.0.4,1,0,0
1211,2020-01-18,1225151228.1579371102,tablet,Safari,12.1.2,1,0,0
1212,2020-01-18,128606497.1579378809,desktop,Safari,13.0.4,1,0,0
1213,2020-01-18,1339659878.1579338766,mobile,Safari,13.0.4,1,0,0
1214,2020-01-18,137456666.1579370425,desktop,Chrome,79.0.3945.117,1,0,0
1215,2020-01-18,1390362958.1579338272,mobile,Safari,13.0.4,1,0,0
1216,2020-01-18,1402177505.1579364328,mobile,Safari,13.0.4,1,0,0
1217,2020-01-18,1464403980.1579345172,mobile,Chrome,79.0.3945.116,1,0,0
1218,2020-01-18,1471440122.1579335541,mobile,Safari,13.0.4,1,0,0
1219,2020-01-18,1515434051.1579349439,tablet,Amazon Silk,79.1.135,1,0,0
1220,2020-01-18,1559872925.1579336535,mobile,Chrome,79.0.3945.116,1,0,0
1221,2020-01-18,1560037100.1579314612,mobile,Chrome,79.0.3945.116,1,0,0
1222,2020-01-18,1581892661.1579329316,mobile,Safari,13.0.4,2,0,0
1223,2020-01-18,1593334046.1579347861,mobile,Chrome,79.0.3945.116,2,0,0
1224,2020-01-18,1697065950.1579212799,tablet,Safari,12.1.2,1,0,0
1225,2020-01-18,1761566241.1579385352,mobile,Safari,13.0.4,1,0,0
1226,2020-01-18,1766909705.1579311655,mobile,Safari,13.0.4,1,0,0
1227,2020-01-18,1799005678.1579339610,tablet,Chrome,79.0.3945.116,1,1,3.79
1228,2020-01-18,1821101694.1579386290,mobile,Chrome,79.0.3945.116,1,0,0
1229,2020-01-18,1862605348.1579337898,desktop,Chrome,79.0.3945.130,2,0,0
1230,2020-01-18,1892241281.1579385787,mobile,Safari,13.0.4,1,0,0
1231,2020-01-18,1904775261.1579375449,desktop,Chrome,79.0.3945.117,1,0,0
1232,2020-01-18,193470541.1579305916,mobile,Samsung Internet,10.2,1,0,0
1233,2020-01-18,197243280.1579336787,mobile,Safari,13.0.4,2,0,0
1234,2020-01-18,2001181845.1579373383,tablet,Chrome,61.0.3163.98,1,0,0
1235,2020-01-18,2018675911.1579357953,desktop,Safari,13.0.4,1,0,0
1236,2020-01-18,2058999142.1579350853,mobile,Chrome,79.0.3945.116,3,0,0
1237,2020-01-18,208800097.1579331160,mobile,Safari,604.1,1,0,0
1238,2020-01-18,2108117977.1579341882,desktop,Chrome,79.0.3945.117,1,0,0
1239,2020-01-18,250250967.1579313800,mobile,Chrome,79.0.3945.93,1,0,0
1240,2020-01-18,261237621.1579383412,mobile,Samsung Internet,10.2,1,0,0
1241,2020-01-18,276254854.1579330919,mobile,Safari,13.0.4,1,0,0
1242,2020-01-18,305851654.1579381322,desktop,Chrome,79.0.3945.117,1,0,0
1243,2020-01-18,369815326.1579343593,desktop,Chrome,79.0.3945.117,1,0,0
1244,2020-01-18,377643161.1578740717,mobile,Chrome,63.0.3239.111,1,0,0
1245,2020-01-18,443110729.1579336735,mobile,Safari,13.0.4,1,0,0
1246,2020-01-18,531641813.1579378997,mobile,Safari,13.0.4,1,0,0
1247,2020-01-18,572975824.1579311264,mobile,Safari,13.0.4,1,1,5.19
1248,2020-01-18,574346289.1568290264,tablet,Safari,11.0,1,0,0
1249,2020-01-18,679457792.1579332231,mobile,Safari,604.1,1,0,0
1250,2020-01-18,679478893.1579316840,mobile,Safari,13.0.4,1,0,0
1251,2020-01-18,710033332.1579387900,tablet,Chrome,79.0.3945.116,1,0,0
1252,2020-01-18,876418828.1579382551,mobile,Chrome,79.0.3945.116,1,0,0
1253,2020-01-18,882901739.1579159901,mobile,Chrome,79.0.3945.116,1,0,0
1254,2020-01-18,885565793.1579368667,desktop,Chrome,79.0.3945.117,1,0,0
1255,2020-01-19,1060994375.1579456739,mobile,Safari,13.0.4,1,0,0
1256,2020-01-19,1147642791.1579279730,tablet,Safari,10.0,1,0,0
1257,2020-01-19,1151082313.1579447361,desktop,Safari,13.0.4,1,0,0
1258,2020-01-19,1159132009.1579427309,desktop,Chrome,79.0.3945.130,1,0,0
1259,2020-01-19,1173845864.1579460132,mobile,Chrome,79.0.3945.116,1,0,0
1260,2020-01-19,1243627820.1579447391,desktop,Safari,13.0.4,2,1,266.69
1261,2020-01-19,1249278250.1579442621,tablet,Safari,12.1.1,1,0,0
1262,2020-01-19,1270015578.1579398105,mobile,Chrome,79.0.3945.116,1,0,0
1263,2020-01-19,1334111296.1579406860,mobile,Safari,13.0.4,1,0,0
1264,2020-01-19,1335615689.1579399823,mobile,Safari,13.0.4,1,0,0
1265,2020-01-19,1383131584.1579406927,mobile,Chrome,79.0.3945.116,1,0,0
1266,2020-01-19,1385285287.1579466715,mobile,Safari,13.0.4,1,0,0
1267,2020-01-19,1429079877.1579428280,mobile,Chrome,79.0.3945.93,1,0,0
1268,2020-01-19,1444678728.1579470789,mobile,Safari,13.0.4,1,0,0
1269,2020-01-19,1453087263.1579467625,mobile,Safari,13.0.4,1,0,0
1270,2020-01-19,1500333620.1579401328,mobile,Chrome,79.0.3945.116,1,0,0
1271,2020-01-19,1508016395.1579470425,mobile,Safari,604.1,1,0,0
1272,2020-01-19,1518888484.1577978876,desktop,Chrome,79.0.3945.117,1,0,0
1273,2020-01-19,1544012384.1579414521,desktop,Edge,18.17763,1,0,0
1274,2020-01-19,1586137036.1579472908,desktop,Safari,12.1.1,1,0,0
1275,2020-01-19,1659909702.1579401846,mobile,Samsung Internet,10.2,1,0,0
1276,2020-01-19,1663264791.1579414075,mobile,Safari,13.0.4,1,0,0
1277,2020-01-19,1697065950.1579212799,tablet,Safari,12.1.2,1,0,0
1278,2020-01-19,1709438804.1579467826,mobile,Safari,13.0.4,1,0,0
1279,2020-01-19,174460710.1564776671,desktop,Chrome,79.0.3945.117,1,0,0
1280,2020-01-19,1784384930.1579461845,desktop,Safari,13.0.4,3,1,39.95
1281,2020-01-19,1794834536.1579458742,desktop,Chrome,79.0.3945.117,1,0,0
1282,2020-01-19,1801223200.1579466563,mobile,Safari,13.0.4,1,0,0
1283,2020-01-19,1829757941.1579465825,desktop,Safari,13.0.4,1,0,0
1284,2020-01-19,1854596068.1579472819,mobile,Safari,13.0.4,1,0,0
1285,2020-01-19,1955599458.1567633873,mobile,Safari,13.0.4,1,0,0
1286,2020-01-19,1973667844.1579457761,mobile,Safari,604.1,1,0,0
1287,2020-01-19,1979896329.1579472559,mobile,Chrome,79.0.3945.116,1,0,0
1288,2020-01-19,2053981073.1579473870,desktop,Safari,13.0.4,1,0,0
1289,2020-01-19,2105507869.1579436569,desktop,Chrome,79.0.3945.130,1,0,0
1290,2020-01-19,259129761.1579465164,mobile,Chrome,79.0.3945.116,1,0,0
1291,2020-01-19,280067038.1579470591,desktop,Safari,13.0.4,1,0,0
1292,2020-01-19,283677357.1579448828,desktop,Chrome,79.0.3945.117,1,0,0
1293,2020-01-19,313640775.1579406172,mobile,Chrome,79.0.3945.116,3,1,16.44
1294,2020-01-19,317866835.1579430680,mobile,Opera,44.1.2246.123029,1,0,0
1295,2020-01-19,327372919.1579472366,desktop,Safari,12.0.1,1,0,0
1296,2020-01-19,369815326.1579343593,desktop,Chrome,79.0.3945.117,1,0,0
1297,2020-01-19,37947839.1579450270,desktop,Chrome,79.0.3945.86,1,0,0
1298,2020-01-19,437856647.1579434033,desktop,Safari,13.0.4,1,0,0
1299,2020-01-19,454466447.1579400284,desktop,Chrome,79.0.3945.117,1,0,0
1300,2020-01-19,47415652.1579459716,tablet,Chrome,79.0.3945.73,2,0,0
1301,2020-01-19,481752817.1579402179,mobile,Samsung Internet,11.0,1,0,0
1302,2020-01-19,484996911.1579460728,mobile,Safari,13.0.4,2,1,19.78
1303,2020-01-19,511205654.1579466411,mobile,Safari,13.0.4,1,0,0
1304,2020-01-19,54283280.1579429697,mobile,Chrome,79.0.3945.116,1,0,0
1305,2020-01-19,60598743.1579424577,tablet,Chrome,79.0.3945.116,1,0,0
1306,2020-01-19,607174450.1579288183,mobile,Safari,12.1.2,1,0,0
1307,2020-01-19,624749143.1579398605,mobile,Safari,604.1,1,0,0
1308,2020-01-19,633327622.1579458096,tablet,Safari,12.1.2,1,0,0
1309,2020-01-19,659972209.1579418291,mobile,Chrome,77.0.3865.92,1,0,0
1310,2020-01-19,672756424.1579401944,tablet,Safari,12.1.2,1,0,0
1311,2020-01-19,672849731.1579415035,mobile,Safari,13.0.4,1,0,0
1312,2020-01-19,722990014.1579453821,mobile,Safari,13.0.4,1,0,0
1313,2020-01-19,742062774.1579392962,mobile,Samsung Internet,10.2,1,0,0
1314,2020-01-19,745809504.1579468295,mobile,Chrome,79.0.3945.93,1,0,0
1315,2020-01-19,756764280.1579406016,mobile,Chrome,79.0.3945.73,1,0,0
1316,2020-01-19,794970065.1579405026,mobile,Safari,13.0.4,1,0,0
1317,2020-01-19,968639130.1579404156,mobile,Chrome,69.0.3497.100,1,0,0
1318,2020-01-20,1001969429.1579488258,mobile,Chrome,79.0.3945.116,1,0,0
1319,2020-01-20,1012463658.1579497143,desktop,Chrome,79.0.3945.117,1,0,0
1320,2020-01-20,1014936634.1579555132,desktop,Chrome,41.0.2272.118Safari,1,0,0
1321,2020-01-20,101979009.1579482649,mobile,Safari,13.0.4,1,0,0
1322,2020-01-20,1052991523.1561550236,desktop,Firefox,72.0,1,0,0
1323,2020-01-20,1063878357.1579516316,mobile,Chrome,79.0.3945.116,1,0,0
1324,2020-01-20,1105671372.1579555485,mobile,Safari,13.0.4,1,0,0
1325,2020-01-20,1112744743.1579513650,mobile,Safari,13.0.4,1,0,0
1326,2020-01-20,1115603820.1579484508,mobile,Chrome,79.0.3945.116,1,0,0
1327,2020-01-20,1150138093.1579554973,mobile,Safari,13.0.4,1,0,0
1328,2020-01-20,1158857392.1579501518,desktop,Mozilla Compatible Agent,5.0,1,0,0
1329,2020-01-20,1169747917.1579555103,mobile,Safari,13.0.4,1,0,0
1330,2020-01-20,1177743729.1579506874,mobile,Samsung Internet,10.2,1,0,0
1331,2020-01-20,1180494575.1579546979,mobile,Chrome,79.0.3945.116,1,0,0
1332,2020-01-20,1191391292.1579514408,mobile,Chrome,79.0.3945.93,1,0,0
1333,2020-01-20,1224942789.1579507579,mobile,Chrome,79.0.3945.116,1,0,0
1334,2020-01-20,1303764910.1579507454,mobile,Chrome,79.0.3945.116,3,2,34.58
1335,2020-01-20,1309649457.1579522302,desktop,Edge,18.18362,1,0,0
1336,2020-01-20,1318234027.1579506828,mobile,Safari,12.1.2,1,0,0
1337,2020-01-20,1325438407.1579554032,tablet,Safari,11.0,1,1,12.49
1338,2020-01-20,1347501721.1579537924,desktop,Internet Explorer,11.0,1,0,0
1339,2020-01-20,1361254036.1579513043,tablet,Firefox,61.0,1,0,0
1340,2020-01-20,1389798614.1579510385,mobile,Samsung Internet,10.2,1,0,0
1341,2020-01-20,1392015037.1579512031,desktop,Android Webview,79.0.3945.116,1,0,0
1342,2020-01-20,139779396.1579507550,mobile,Safari,13.0.4,1,0,0
1343,2020-01-20,1401647865.1579511747,mobile,Chrome,79.0.3945.116,1,0,0
1344,2020-01-20,1407805578.1579553793,mobile,Chrome,73.0.3683.68,1,0,0
1345,2020-01-20,1411370284.1579516679,desktop,Edge,18.17763,1,0,0
1346,2020-01-20,1428570228.1579517505,mobile,Chrome,79.0.3945.93,2,0,0
1347,2020-01-20,1441739866.1579495627,mobile,Chrome,79.0.3945.116,2,0,0
1348,2020-01-20,1462052120.1579508167,mobile,Safari,13.0.4,1,0,0
1349,2020-01-20,1495857645.1579545821,desktop,Chrome,79.0.3945.117,1,0,0
1350,2020-01-20,1497685085.1579233110,mobile,Chrome,79.0.3945.116,1,0,0
1351,2020-01-20,1511281627.1579515775,desktop,Safari,13.0.4,1,0,0
1352,2020-01-20,1542601888.1579553665,tablet,Safari,10.0,1,0,0
1353,2020-01-20,1587256018.1579523059,desktop,Chrome,77.0.3865.75,1,0,0
1354,2020-01-20,1598769942.1579553560,mobile,Chrome,79.0.3945.73,1,0,0
1355,2020-01-20,1617057162.1579554326,mobile,Samsung Internet,10.2,1,0,0
1356,2020-01-20,1655838138.1579552852,tablet,Chrome,79.0.3945.116,1,0,0
1357,2020-01-20,1747004051.1579520119,desktop,Safari,12.1.2,1,0,0
1358,2020-01-20,1750905780.1579546161,mobile,Safari,13.0.4,1,0,0
1359,2020-01-20,1753134112.1579510523,mobile,Chrome,79.0.3945.116,3,2,72.76
1360,2020-01-20,1753323089.1579507478,mobile,Safari,13.0.4,1,0,0
1361,2020-01-20,1785414112.1579552495,mobile,Safari,604.1,1,0,0
1362,2020-01-20,1804587882.1579511312,mobile,Safari,13.0.4,1,0,0
1363,2020-01-20,1828574007.1579559781,mobile,Safari,13.0.4,1,0,0
1364,2020-01-20,1854171023.1579522459,mobile,Chrome,79.0.3945.116,1,0,0
1365,2020-01-20,1860749131.1579534797,mobile,Chrome,79.0.3945.116,1,0,0
1366,2020-01-20,18663223.1579497365,mobile,Chrome,79.0.3945.116,1,0,0
1367,2020-01-20,1887217112.1579502827,mobile,Safari,13.0.4,1,0,0
1368,2020-01-20,1917450252.1579504841,mobile,Chrome,79.0.3945.116,1,0,0
1369,2020-01-20,1946645169.1579541680,mobile,Chrome,79.0.3945.117,1,0,0
1370,2020-01-20,1975688619.1579520050,mobile,Safari,13.0.4,1,0,0
1371,2020-01-20,1996806387.1579522314,mobile,Safari,13.0.4,1,0,0
1372,2020-01-20,2018675911.1579357953,desktop,Safari,13.0.4,1,0,0
1373,2020-01-20,2031166146.1579521776,mobile,Samsung Internet,10.2,2,0,0
1374,2020-01-20,2037438018.1579520681,mobile,Chrome,79.0.3945.93,1,0,0
1375,2020-01-20,2051096287.1579520102,mobile,Safari,13.0.4,1,0,0
